image_width,image_height,n_bboxes,n_segmentations,n_pdf_cells,bbox_area_frac_mean,bbox_area_frac_median,bbox_aspect_ratio_mean,bbox_aspect_ratio_median,bbox_width_mean,bbox_height_mean,cell_chars_mean,cell_words_mean,category_ids
1025,1025,7,7,68,0.07510733337775145,0.019782689280967877,15.662546153284127,10.438267614738198,520.0724178882089,104.07631505993706,22.205882352941178,3.3823529411764706,"[6, 6, 8, 10, 10, 9, 9]"
1025,1025,6,6,21,0.052114970503968176,0.00813728232296992,19.28620531240755,1.3098169191919173,349.66588692183615,122.75876385395487,46.142857142857146,6.666666666666667,"[10, 10, 10, 7, 7, 7]"
1025,1025,26,26,133,0.011366632261332324,0.008554486949617541,3.000266107464659,1.813509851702745,139.5616366589054,78.53968564874836,29.721804511278197,4.887218045112782,"[6, 8, 8, 8, 8, 8, 6, 10, 10, 10, 10, 10, 10, 10, 10, 9, 9, 10, 10, 10, 10, 10, 10, 10, 10, 10]"
1025,1025,13,13,107,0.04241738178937086,0.013917231022059518,7.0625111980080675,1.8086608738498662,247.13157919337604,179.59476421607908,56.242990654205606,8.728971962616823,"[6, 10, 10, 10, 10, 10, 10, 10, 10, 8, 8, 8, 5]"
1025,1025,16,16,83,0.03349010989941832,0.042569116414783434,4.588238992508993,5.013685544603357,309.6303169797122,89.94254717375571,26.49397590361446,4.27710843373494,"[7, 7, 7, 7, 7, 8, 8, 8, 8, 8, 6, 10, 10, 10, 10, 10]"
1025,1025,10,10,13,0.03684429814277736,0.009137018553196066,10.686913398499625,9.545019165319768,322.8214766196563,94.46087377119554,10.923076923076923,2.0,"[11, 10, 10, 10, 10, 10, 7, 7, 7, 7]"
1025,1025,3,3,224,0.19171133225207315,0.0016365310043796513,15.673968634583282,20.689567868249604,412.44458242049797,242.44276617236855,8.34375,1.2946428571428572,"[6, 6, 9]"
1025,1025,14,14,231,0.038697843582511014,0.004847748791839983,24.516292764251244,17.643015526697994,382.7608544613337,81.84685068217144,9.770562770562771,1.8874458874458875,"[8, 10, 9, 10, 10, 10, 10, 1, 1, 1, 7, 7, 7, 5]"
1025,1025,8,8,42,0.06911721948301972,0.03892784870447141,12.285435179596854,4.623318481254477,476.23397114977433,120.4766740067064,46.54761904761905,7.142857142857143,"[6, 8, 10, 10, 10, 10, 10, 7]"
1025,1025,4,4,20,0.06334181631926832,0.06161360094658125,2.077878638476602,1.9760760433941584,356.538764294324,195.3178252600673,58.6,9.7,"[10, 10, 7, 7]"
1025,1025,26,26,174,0.02499671821342503,0.010915069136871323,13.708314638491467,10.37322666236302,353.52498931546836,63.897541044817594,35.241379310344826,5.390804597701149,"[6, 10, 10, 10, 10, 10, 8, 8, 10, 10, 10, 10, 10, 10, 10, 10, 5, 5, 5, 5, 5, 1, 9, 4, 4, 4]"
1025,1025,3,3,153,0.15340311848249988,0.0014922889265676891,19.182805037485195,25.29557024158157,424.6321010884994,188.13054166218498,8.405228758169935,1.411764705882353,"[5, 9, 10]"
1025,1025,10,10,48,0.05142263892284234,0.008113010096045842,11.559678988825354,10.248085430699504,486.00753929275436,68.71245315715763,106.95833333333333,16.5625,"[6, 8, 8, 10, 10, 10, 10, 7, 5, 10]"
1025,1025,2,2,47,0.30891691023734286,0.30891691023734286,1.5317598925591005,1.5317598925591005,400.1087572823362,417.9339646740011,57.08510638297872,8.97872340425532,"[6, 9]"
1025,1025,10,10,71,0.03386822258790045,0.005083721434206243,19.407796650033433,15.261841330954992,474.3225979370915,52.992578945707045,52.28169014084507,7.52112676056338,"[6, 8, 10, 10, 10, 10, 10, 10, 8, 10]"
1025,1025,8,8,81,0.07918251365896686,0.02908381454300736,3.5476783349281087,3.440216218323159,342.8338477494406,177.33492219954326,45.407407407407405,6.901234567901234,"[6, 7, 10, 10, 10, 10, 8, 7]"
1025,1025,4,4,283,0.16906352663533278,0.0011517374685613814,13.156405821366501,10.439067094632,317.9290049786632,207.9744070801605,7.639575971731449,1.4487632508833923,"[8, 10, 9, 5]"
1025,1025,12,12,49,0.04732341989639496,0.03106716352842118,14.554658424007782,11.663111698916047,610.6144283564814,62.76642249710648,87.28571428571429,14.63265306122449,"[6, 10, 10, 10, 10, 10, 10, 10, 10, 8, 8, 5]"
1025,1025,16,16,43,0.026910928821364883,0.003430648663875782,7.335606000397549,3.8284098421820985,229.65818062073993,59.09545457734813,20.023255813953487,3.2093023255813953,"[8, 6, 8, 10, 8, 10, 9, 7, 10, 10, 10, 10, 10, 10, 7, 5]"
1025,1025,5,5,128,0.10302674940462317,0.15106888879396527,4.84655219541659,3.9857568490662,647.9042040888105,141.4042436584815,12.046875,1.90625,"[6, 10, 9, 9, 9]"
1025,1025,13,13,133,0.023564720854346705,0.008256241855716509,28.246809720477586,28.411149370597343,568.4171315370904,35.419648255260554,14.38345864661654,2.6240601503759398,"[8, 5, 10, 10, 10, 10, 8, 8, 9, 9, 10, 10, 10]"
1025,1025,9,9,75,0.04709641858817773,0.013644364932746037,13.496597961016095,15.194977058087863,461.48620554710146,73.47251988309013,21.053333333333335,3.493333333333333,"[9, 10, 8, 10, 8, 8, 10, 10, 5]"
1025,1025,17,17,91,0.028388300177213274,0.018368826436289,3.5304679734266085,2.5043364328085156,255.67542493795239,96.57914588054635,33.89010989010989,5.318681318681318,"[8, 10, 10, 10, 10, 10, 10, 10, 10, 1, 1, 1, 7, 7, 7, 5, 5]"
1025,1025,3,3,8,0.05421227524995816,0.021985402478414146,7.103292462041718,3.0100364616250004,443.1201300899452,117.48417066643499,24.125,3.5,"[10, 7, 8]"
1025,1025,10,10,124,0.06450905077470442,0.060660631351862476,2.6707678285555074,2.55177851325634,381.5981638879736,161.4530203377525,55.53225806451613,8.524193548387096,"[10, 10, 10, 10, 10, 10, 10, 10, 10, 5]"
1025,1025,12,12,102,0.03933068673171417,0.026285791338370154,4.963937592021606,5.148244275838321,357.1161612071506,106.83258628007387,32.94117647058823,5.147058823529412,"[10, 10, 10, 10, 10, 10, 10, 6, 10, 9, 9, 9]"
1025,1025,7,7,294,0.08321780783458453,0.007292748684176475,3.865900481147522,1.250176156655028,215.2923773272073,195.68598291358725,9.768707482993197,1.8197278911564625,"[10, 10, 10, 10, 5, 9, 8]"
1025,1025,14,14,32,0.015420104610999416,0.003388555505054439,12.044905417505802,10.906498289631354,362.9692871530868,30.747211028258977,63.9375,8.46875,"[8, 8, 8, 8, 8, 8, 7, 6, 10, 10, 10, 10, 10, 10]"
1025,1025,2,2,3,0.0409755659683585,0.0409755659683585,10.835196902874674,10.835196902874674,564.1904774801587,57.95202893518518,11.0,2.3333333333333335,"[10, 10]"
1025,1025,16,16,51,0.02770602804457397,0.012952977343163957,20.23867151559503,21.82129742950424,515.8956610753676,42.642527799479126,72.03921568627452,11.490196078431373,"[10, 10, 10, 10, 10, 8, 10, 8, 10, 5, 4, 4, 4, 4, 4, 8]"
1025,1025,15,15,56,0.034611447304766375,0.021513905693066673,25.54032045116657,20.734488398537547,711.2872540332245,43.59583415614478,96.10714285714286,14.714285714285714,"[10, 8, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 5]"
1025,1025,6,6,231,0.119085053345194,0.004082388057673185,18.01864497441594,19.768840610086585,434.15217823102194,154.68170227627533,12.246753246753247,1.9826839826839826,"[8, 10, 9, 10, 5, 5]"
1025,1025,8,8,59,0.028220097288260637,0.005049226372514309,32.66073827954149,30.608867383259096,484.99893264298447,41.13404741105235,16.661016949152543,2.6440677966101696,"[6, 8, 10, 10, 10, 10, 10, 9]"
1025,1025,5,5,9,0.03321282228695616,0.023464361544053017,12.24537488676955,11.835168780992099,523.6675000672269,52.99208853745539,46.22222222222222,7.222222222222222,"[8, 8, 6, 10, 10]"
1025,1025,29,29,110,0.015496563726141,0.010077468285926674,9.981549489805161,9.645109029107202,288.9171774050999,44.435220126545985,35.872727272727275,5.9,"[6, 10, 8, 8, 8, 8, 8, 8, 8, 8, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 4, 4, 4, 5, 5]"
1025,1025,8,8,75,0.03743233259772185,0.03738833185797551,3.631192555835998,2.4337010429363386,270.3532290708484,141.8761235486217,22.546666666666667,3.76,"[7, 10, 10, 10, 10, 5, 7, 7]"
1025,1025,8,8,156,0.06742924918271699,0.007984351296205412,23.534751666804382,23.981418820541922,475.2540133233655,95.21168976837635,10.153846153846153,1.8205128205128205,"[8, 8, 10, 10, 5, 5, 9, 6]"
1025,1025,11,11,527,0.03032838784307229,0.01103235658329619,10.472801814230145,8.889421348172005,451.0469139244614,51.83051827979789,3.0360531309297913,1.0,"[10, 10, 10, 10, 10, 10, 10, 7, 1, 10, 5]"
1025,1025,12,12,201,0.04802731718993927,0.021932156845683164,14.730756354283853,6.171728303315199,428.5573878561318,88.37170443962918,16.71144278606965,2.671641791044776,"[6, 8, 10, 10, 10, 10, 10, 10, 5, 9, 9, 10]"
1025,1025,16,16,103,0.03289254409509954,0.012790483987291785,13.219968218893095,10.585636484674655,345.1022245481005,89.91011789930556,49.54368932038835,7.728155339805825,"[10, 10, 10, 10, 10, 10, 10, 10, 4, 4, 4, 4, 4, 4, 4, 5]"
1025,1025,8,8,28,0.016073003486090223,0.0027159836791518068,14.234404111381348,11.521542562773814,242.48589110299432,41.03203856598509,16.607142857142858,2.607142857142857,"[8, 7, 8, 9, 5, 10, 10, 10]"
1025,1025,8,8,81,0.05446605390659687,0.05211093702113334,2.98855187825679,2.379121306436844,352.04082409604257,144.01383220296714,42.02469135802469,7.111111111111111,"[10, 10, 10, 10, 9, 10, 10, 5]"
1025,1025,6,6,18,0.011525437620848586,0.008824104200295335,13.263803659320955,4.176322500160012,340.919354296024,41.96761725589224,10.166666666666666,2.7777777777777777,"[6, 10, 10, 10, 10, 10]"
1025,1025,12,12,92,0.04382028376420266,0.026754227503266136,12.76167435481898,4.675040001614135,341.7434230324074,114.90003176031142,55.81521739130435,8.576086956521738,"[6, 5, 8, 10, 10, 10, 10, 10, 10, 10, 10, 10]"
1025,1025,4,4,111,0.11589833256473554,0.004342576440467751,14.410646059801838,17.7757585972392,401.2172498633721,156.00636088390652,12.35135135135135,1.927927927927928,"[6, 6, 9, 5]"
1025,1025,16,16,184,0.034427177973268504,0.010626346252227466,14.024449942600423,11.561592521008404,352.1558880166994,88.8036912244674,24.907608695652176,4.021739130434782,"[6, 8, 10, 10, 10, 10, 10, 8, 10, 10, 10, 9, 9, 10, 8, 5]"
1025,1025,8,8,55,0.04409469575193385,0.04018274115540858,5.782556349846128,2.988228465641353,354.29441800063216,111.31697475202355,33.054545454545455,5.163636363636364,"[10, 10, 10, 10, 10, 8, 7, 5]"
1025,1025,31,31,90,0.0033496254475894943,0.00243285664632664,2.939608740212424,2.790637111533651,94.0648115719406,34.7107978768419,11.4,1.6333333333333333,"[8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 5]"
1025,1025,13,13,59,0.03905410111127106,0.03852745427264264,13.830370388436723,10.738056535516261,642.0811162687886,56.45460220085472,84.11864406779661,13.23728813559322,"[6, 6, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10]"
1025,1025,29,29,110,0.013430852653060104,0.01278094067007283,10.993060516617769,7.865455486469244,300.8718688021186,44.108201163793105,37.945454545454545,6.327272727272727,"[6, 8, 5, 8, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10]"
1025,1025,8,8,99,0.07259991058615319,0.06375627366972376,10.491397267173522,3.7286853741566155,434.54271158108156,154.99554031843087,28.454545454545453,4.565656565656566,"[6, 7, 10, 10, 10, 10, 10, 5]"
1025,1025,3,3,3,0.29407361735373666,0.0012572797567920718,7.87227808474402,1.0764464778213596,391.9866836985837,315.0193207100316,9.333333333333334,1.6666666666666667,"[5, 5, 7]"
1025,1025,14,14,107,0.038272874747007954,0.027953169699739627,6.821058471394388,5.691578998295158,374.57937044117654,99.75259561340299,47.80373831775701,7.598130841121495,"[10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 8, 8, 6]"
1025,1025,3,3,7,0.1601983264925568,0.01672076826731712,5.704519791162446,2.1694743013484468,441.26271484503695,208.1625011505655,8.0,1.5714285714285714,"[7, 7, 11]"
1025,1025,12,12,93,0.04387430095463004,0.033573085639072894,11.038024787739795,3.5191594682780893,339.74738850081707,114.90158640835436,53.83870967741935,8.78494623655914,"[6, 10, 10, 10, 10, 10, 10, 10, 10, 10, 5, 8]"
1025,1025,1,1,4,0.9986639036756215,0.9986639036756215,1.0004548437624767,1.0004548437624767,1024.547946924153,1024.082149546168,13.0,2.0,[7]
1025,1025,22,22,98,0.021580879570848806,0.022133881220614902,11.578996810038829,6.407342213499227,362.8942047998366,59.045072945087675,52.1530612244898,7.938775510204081,"[8, 10, 10, 10, 10, 10, 10, 8, 8, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 5]"
1025,1025,7,7,36,0.04877094059053949,0.0077999992077721556,2.449386524005839,1.8325779425903042,240.86015061199262,130.32558441274165,27.97222222222222,4.75,"[10, 10, 10, 10, 10, 10, 7]"
1025,1025,2,2,14,0.10917786218731326,0.10917786218731326,4.568021829036216,4.568021829036216,405.28216226851856,164.08969540895066,46.142857142857146,8.357142857142858,"[5, 10]"
1025,1025,4,4,88,0.08155624180649332,0.0066894365044141806,28.101231370336897,24.623712757182844,536.0404619673049,111.85381129308605,12.443181818181818,1.8409090909090908,"[10, 9, 8, 10]"
1025,1025,14,14,70,0.034422064272007884,0.019965261671022784,22.552987129274438,19.046577941420672,599.4711944862071,47.698068742196426,66.58571428571429,10.257142857142858,"[10, 10, 10, 10, 10, 10, 10, 10, 5, 8, 8, 9, 8, 8]"
1025,1025,13,13,68,0.025238329924733856,0.019224002187381933,18.991697748919616,16.594572506682965,554.6599813479553,39.5689403901781,50.55882352941177,8.367647058823529,"[10, 10, 10, 10, 10, 10, 10, 8, 8, 4, 4, 4, 5]"
1025,1025,6,6,41,0.03806133176022753,0.026009835333762835,4.058889562789429,2.9958137150081328,257.82644233440175,127.58707667824076,44.90243902439025,6.682926829268292,"[10, 8, 8, 10, 10, 10]"
1025,1025,13,13,111,0.03137683761074166,0.032312451451136766,6.0184990104660505,4.257223240653867,315.07023829183163,90.74563012475983,27.65765765765766,4.324324324324325,"[10, 10, 10, 10, 10, 10, 10, 10, 8, 8, 5, 9, 8]"
1025,1025,47,47,118,0.0073678973378965,0.0041463851009521015,15.306369343642265,12.228603059424087,264.0188427634131,24.637097790227056,29.73728813559322,4.635593220338983,"[8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 9, 5]"
1025,1025,16,16,46,0.013207352307206193,0.010311406378464142,16.63038336856934,9.090953356861093,365.0054779206899,33.47277556372706,43.73913043478261,6.978260869565218,"[8, 8, 8, 8, 10, 10, 10, 10, 10, 10, 10, 10, 10, 9, 5, 5]"
1025,1025,12,12,88,0.023134488241830866,0.01109587263673708,11.885241934435692,12.773095303241423,332.48996062978364,43.650256418312864,16.375,2.9318181818181817,"[6, 8, 10, 9, 8, 10, 10, 4, 4, 4, 10, 10]"
1025,1025,3,3,366,0.24980529335647972,0.005487126912294654,16.263916016800984,16.61176439478241,481.51709104960895,303.05249628545005,6.14207650273224,1.2978142076502732,"[6, 6, 9]"
1025,1025,1,1,1,1.0006471355770665,1.0006471355770665,1.0015920395196016,1.0015920395196016,1026.1474629694003,1024.516392384245,6.0,1.0,[7]
1025,1025,11,11,75,0.05380382264178946,0.04490079641278153,12.890623804833725,15.036762080878642,606.5439648986322,70.22612923276978,61.2,9.493333333333334,"[10, 10, 10, 10, 10, 10, 5, 8, 8, 9, 8]"
1025,1025,12,12,79,0.04042663740860043,0.02994308066319721,14.028465055513486,12.439411524061747,542.3028855955371,54.35101394490266,42.56962025316456,6.848101265822785,"[6, 10, 10, 10, 5, 4, 4, 8, 8, 9, 9, 8]"
1025,1025,2,2,115,0.289305914601963,0.289305914601963,1.2798987757368478,1.2798987757368478,432.4409987943062,360.5477713275802,14.02608695652174,1.817391304347826,"[9, 5]"
1025,1025,3,3,53,0.11768720836283418,0.002353388435868076,17.066036208109505,1.6881219784985078,349.885378411306,182.5667957129629,28.92452830188679,5.150943396226415,"[6, 5, 10]"
1025,1025,2,2,4,0.0166388819438688,0.0166388819438688,12.019148858599715,12.019148858599715,244.07115292929285,74.53915208333335,10.75,1.75,"[11, 10]"
1025,1025,13,13,131,0.04885541044121798,0.030962754833245426,7.425699004815604,5.187404557937241,416.9260145088859,117.93985338155896,39.94656488549618,6.473282442748092,"[8, 10, 10, 10, 10, 10, 10, 10, 10, 10, 5, 8, 9]"
1025,1025,18,18,267,0.03508874961256195,0.021842773071814328,6.615149851939357,3.209696248707072,328.6180785247695,95.93575756995592,15.677902621722847,2.5842696629213484,"[10, 10, 10, 10, 10, 10, 8, 8, 10, 9, 9, 9, 9, 9, 9, 5, 5, 7]"
1025,1025,9,9,28,0.03919262623734869,0.04754424452269656,11.011427845115302,8.306170138573458,458.02433896898975,76.07283692675009,86.71428571428571,13.821428571428571,"[7, 8, 8, 10, 10, 10, 10, 10, 5]"
1025,1025,6,6,58,0.05788775870765505,0.02443207572650219,11.368055427428333,9.20734955227163,390.1196874369748,150.28277032891972,54.827586206896555,8.948275862068966,"[10, 10, 10, 10, 10, 6]"
1025,1025,7,7,136,0.04942905540503225,0.005117230960743465,15.677280601581518,4.706579411667913,309.72866445534015,100.28416254191019,8.220588235294118,1.411764705882353,"[9, 10, 10, 2, 2, 7, 10]"
1025,1025,4,4,355,0.15842502383069376,0.031048969894070345,11.934223055145189,10.713601981754698,626.2413951451782,203.66210782494784,10.36338028169014,2.6450704225352113,"[10, 9, 5, 10]"
1025,1025,8,8,88,0.0690871547980002,0.06935923639224169,10.645489885843634,5.498856626752767,557.3965987408238,96.83732657781862,56.96590909090909,9.011363636363637,"[8, 8, 10, 10, 10, 10, 10, 5]"
1025,1025,6,6,69,0.06649550652207793,0.06840912962818207,4.769356873804606,4.034847679430394,483.3412659513444,108.90723009000887,25.985507246376812,3.8115942028985508,"[6, 9, 10, 10, 10, 5]"
1025,1025,5,5,154,0.13412002078455865,0.0077078420471997,18.084246744068025,9.226466846797038,458.6996232830863,168.6345461625268,14.090909090909092,2.2662337662337664,"[5, 10, 8, 9, 6]"
1025,1025,7,7,106,0.07594892355578262,0.004065397235590271,22.157075185959282,19.083644398834615,330.8892127386559,143.08223567145862,17.632075471698112,2.707547169811321,"[6, 6, 2, 10, 10, 8, 9]"
1025,1025,10,10,84,0.0636259142363858,0.04586499766764521,16.109655651716142,6.939316494292629,613.7395383395419,81.30755393538907,51.04761904761905,7.976190476190476,"[6, 10, 10, 10, 10, 10, 5, 8, 8, 9]"
1025,1025,8,8,27,0.036720201928032166,0.010469615351716305,7.571987622680535,6.256187089014459,431.7698493872549,63.50883660827023,66.5925925925926,10.185185185185185,"[6, 8, 8, 10, 10, 10, 10, 5]"
1025,1025,64,64,164,0.0037968131144880844,0.003860991217755982,5.826494059416979,4.304521848470237,120.75842572571999,27.978874475674466,16.829268292682926,2.573170731707317,"[6, 8, 8, 8, 10, 10, 10, 10, 10, 10, 10, 10, 10, 4, 4, 4, 4, 4, 4, 4, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 5]"
1025,1025,11,11,107,0.053829032465377354,0.023977922843311787,15.005931906949018,12.874886302875435,598.0846605479502,70.87538722951207,26.429906542056074,4.177570093457944,"[6, 10, 10, 10, 8, 8, 10, 9, 9, 9, 5]"
1025,1025,2,2,1,0.3288020918611888,0.3288020918611888,1.2028113691918738,1.2028113691918738,408.18495017358526,436.5857856185316,2.0,1.0,"[7, 5]"
1025,1025,18,18,90,0.024600249929738957,0.015085810993842822,7.485635571219398,4.153176667540343,314.2188509461198,75.13823038443178,43.37777777777778,6.966666666666667,"[10, 10, 10, 10, 10, 10, 10, 10, 8, 10, 5, 1, 1, 7, 7, 8, 10, 10]"
1025,1025,20,20,248,0.031031743478216894,0.01444894285256944,15.659863092592119,11.82633373945567,438.0473589558348,65.52495550900025,18.830645161290324,3.3951612903225805,"[6, 10, 10, 10, 8, 8, 10, 10, 8, 8, 10, 10, 10, 10, 10, 9, 9, 10, 9, 5]"
1025,1025,13,13,107,0.04891231102652576,0.028986850348955318,13.476593300576006,4.662649616368286,383.0114963266717,123.80936512723386,55.299065420560744,8.14018691588785,"[6, 8, 10, 10, 10, 10, 10, 10, 10, 10, 8, 8, 5]"
1025,1025,12,12,259,0.05217504490468558,0.014861527770297995,14.260444198327514,7.6763469837973615,372.42028775404657,128.89546642702206,14.011583011583012,2.3204633204633205,"[6, 10, 8, 10, 10, 5, 9, 9, 9, 9, 10, 10]"
1025,1025,9,9,120,0.026119841220608994,0.0055496903077647585,27.16593676660331,22.308483018297554,476.1090962949277,43.869310657705746,13.75,2.283333333333333,"[8, 10, 10, 9, 9, 10, 10, 10, 5]"
1025,1025,15,15,119,0.03218879801301054,0.03874547985821047,5.470535160378182,2.0566271536166374,240.62840355967077,118.19476384479718,40.12605042016807,6.504201680672269,"[6, 6, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 8, 8]"
1025,1025,1,1,0,0.8573144533690484,0.8573144533690484,0.8784646061814557,0.8784646061814557,889.5207271825764,1012.5857330202293,,,[7]
